	MOVIEID	TITLE	GENRES	REALEASE	(no genres listed)	Action	Adventure	Animation	Children	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	IMAX	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western	count	mean	SCORE	title
7079	1440	Эмос и Эндрю	Comedy	1993.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	2.778481012658228	2.840553839677757	Эмос и Эндрю
7080	5047	Кунг-По: Нарвись на кулак	Action,Comedy	2002.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2022	2.8142927794263106	2.8387837610359288	Кунг-По: Нарвись на кулак
7081	484	Лэсси	Adventure,Children	1994.0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	836	2.778708133971292	2.8381503440734503	Лэсси
7082	72919	Супруги Mорган в бегах	Comedy,Crime,Drama,Romance	2009.0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	498	2.7379518072289155	2.8378842173507866	Супруги Mорган в бегах
7083	98239	Неуловимые	Action,War	2012.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	446	2.725336322869955	2.837286135712735	Неуловимые
7084	133798	Красотки в бегах	Action,Comedy	2015.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	2.7170263788968825	2.8369691761992124	Красотки в бегах
7085	5382	Every Which Way But Loose	Comedy	1978.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742	2.769541778975741	2.836954415347248	
7086	80880	Стоун	Drama,Thriller	2010.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	306	2.673202614379085	2.8368026452114967	Стоун
7087	33499	Если свекровь-монстр	Comedy,Romance	2005.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1255	2.796812749003984	2.836720374069016	Если свекровь-монстр
7088	4053	Двойные неприятности	Action,Comedy	2001.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	2.7013333333333334	2.8356616228047167	Двойные неприятности
7089	3600	Blue Hawaii	Comedy,Musical	1961.0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	484	2.731404958677686	2.835546541053443	
7090	204268	Рэмбо: Последняя кровь	Action	2019.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	2.712895377128954	2.835539081253591	Рэмбо: Последняя кровь
7091	95720	Дружинники	Comedy,Sci-Fi	2012.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1079	2.787766450417053	2.8346958073797754	Дружинники
7092	120637	Кибер	Action,Crime,Drama,Mystery,Thriller	2015.0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	468	2.7254273504273505	2.834019880671331	Кибер
7093	2136	Nutty Professor, The	Comedy,Sci-Fi	1963.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3505	2.818830242510699	2.833379759549353	
7094	201586	Люди в черном: Интернэшнл	Action,Adventure,Comedy,Sci-Fi	2019.0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1074	2.7858472998137804	2.8333398155734644	Люди в черном: Интернэшнл
7095	2362	Glen or Glenda	Drama	1953.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	435	2.7149425287356324	2.8326394513805884	
7096	3257	Телохранитель	Drama,Romance,Thriller	1992.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	7962	2.8261115297663904	2.83254507973011	Телохранитель
7097	1461	Каникулы в Вегасе	Comedy	1997.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3056	2.8157722513089007	2.832534914862558	Каникулы в Вегасе
7098	43679	Пункт назначения 3	Horror,Mystery,Thriller	2006.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2224	2.8086780575539567	2.8318016546165223	Пункт назначения 3
7099	6720	Каффс	Action,Comedy,Crime	1992.0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	312	2.6666666666666665	2.831638857397361	Каффс
7100	5027	Another 48 Hrs.	Action,Comedy,Crime,Drama,Thriller	1990.0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1534	2.7979139504563237	2.8314934873145856	
7101	2126	Глаза змеи	Action,Crime,Mystery,Thriller	1998.0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	5728	2.822189245810056	2.831196255886928	Глаза змеи
7102	1970	Nightmare on Elm Street 3: Dream Warriors, A	Horror,Thriller	1987.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3288	2.815389294403893	2.831089225379797	
7103	196	Особь	Horror,Sci-Fi	1995.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	15821	2.8278237785222173	2.831086661586769	Особь
7104	413	Пустоголовые	Comedy	1994.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7278	2.8239214069799394	2.83101691584922	Пустоголовые
7105	1771	Ночной полет	Horror	1997.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	425	2.708235294117647	2.830241735784321	Ночной полет
7106	879	Реликт	Horror,Thriller	1997.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2487	2.8092078809811016	2.8300756273831364	Реликт
7107	27822	Открытое море	Drama,Thriller	2003.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1145	2.7847161572052403	2.830048470788051	Открытое море
7108	1550	Процесс и ошибка	Comedy,Romance	1997.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	736	2.7595108695652173	2.8300383861025336	Процесс и ошибка
7109	2977	Женщина без правил	Comedy,Drama	1999.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	461	2.7169197396963125	2.829712168361657	Женщина без правил
7110	94813	Запретная зона	Horror	2012.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	320	2.6671875	2.8296943196921696	Запретная зона
7111	2170	Без вины виноватый	Action,Comedy	1998.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1122	2.7829768270944744	2.829396940198894	Без вины виноватый
7112	1647	Изображая Бога	Crime,Drama,Thriller	1997.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	735	2.758503401360544	2.829373741644302	Изображая Бога
7113	176935	Геошторм	Action	2017.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	2.7518573551263	2.829290413929658	Геошторм
7114	2328	Вампиры	Horror,Western	1998.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2025	2.8034567901234566	2.8292031033844456	Вампиры
7115	3395	Nadine	Comedy	1987.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	2.6468531468531467	2.829174832875593	
7116	1091	Weekend at Bernie's	Comedy	1989.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6423	2.8208780943484357	2.829003693485284	
7117	528	Скаут	Comedy,Drama	1994.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	971	2.774974253347065	2.828785154001171	Скаут
7118	697	Чувствуя Миннесоту	Drama,Romance	1996.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1209	2.7853598014888337	2.8286158782573927	Чувствуя Миннесоту
7119	4394	Beach Blanket Bingo	Comedy,Musical	1965.0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	287	2.6463414634146343	2.8285870206740293	
7120	197537	Бархатная бензопила	Crime,Drama,Horror,Mystery,Thriller	2019.0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	606	2.741749174917492	2.8282238129436363	Бархатная бензопила
7121	199223	Кладбище домашних животных	Horror,Thriller	2019.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	595	2.739495798319328	2.827775036379558	Кладбище домашних животных
7122	2367	King Kong	Adventure,Fantasy,Romance,Sci-Fi,Thriller	1976.0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	3495	2.8127324749642346	2.8277624022233163	
7123	3208	Заряженное оружие 1	Action,Comedy	1993.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2217	2.8035633739287324	2.827312743605404	Заряженное оружие 1
7124	2188	Студия 54	Drama	1998.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2465	2.805476673427992	2.8268841240239064	Студия 54
7125	65435	Сезон охоты 2	Adventure,Animation,Children,Comedy	2008.0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	2.6739130434782608	2.826874970190059	Сезон охоты 2
7126	725	Большой белый обман	Comedy	1996.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1669	2.794787297783104	2.8264720553951888	Большой белый обман
7127	415	Слежка 2: Снова в засаде	Comedy,Thriller	1993.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3356	2.810637663885578	2.8264008629312363	Слежка 2: Снова в засаде
7128	788	Чoкнутый профессор	Comedy,Fantasy,Romance,Sci-Fi	1996.0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	23863	2.8239743536018103	2.82619360008193	Чoкнутый профессор
7129	510	Поэтичная Джастис	Drama	1993.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	982	2.771384928716904	2.825504965400364	Поэтичная Джастис
7130	4092	Cherry 2000	Romance,Sci-Fi	1987.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	539	2.726345083487941	2.825133905883567	
7131	5102	Новичок года	Comedy,Fantasy	1993.0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1025	2.773170731707317	2.8251222893508907	Новичок года
7132	3021	Funhouse, The	Horror	1981.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	329	2.662613981762918	2.824765334846273	
7133	116887	Исход: Цари и боги	Action,Adventure,Drama	2014.0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	896	2.7650669642857144	2.824643910673615	Исход: Цари и боги
7134	459	Побег	Action,Adventure,Crime,Drama,Romance,Thriller	1994.0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1236	2.781148867313916	2.8243927975993746	Побег
7135	64497	День, когда Земля остановилась	Drama,Sci-Fi,Thriller,IMAX	2008.0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	2837	2.8054282692985546	2.824279334912365	День, когда Земля остановилась
7136	5109	Питер Пэн 2: Bозвращение в Нетландию	Adventure,Animation,Children	2002.0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	2.7324786324786325	2.824019500673026	Питер Пэн 2: Bозвращение в Нетландию
7137	2389	Психо	Crime,Horror,Thriller	1998.0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	3703	2.809208749662436	2.823694348988294	Психо
7138	2241	Class	Comedy	1983.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	758	2.752638522427441	2.8234808259723145	
7139	157340	Angry Birds в кино	Animation,Comedy	2016.0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922	2.7646420824295013	2.823019859060633	Angry Birds в кино
7140	27899	Покрытое тайной: Так что же мы знаем?!	Comedy,Documentary,Drama	2004.0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	758	2.7519788918205803	2.822995859919938	Покрытое тайной: Так что же мы знаем?!
7141	4929	Toy, The	Comedy	1982.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847	2.759149940968123	2.822775653194157	
7142	70305	Ведьмина гора	Adventure,Children,Fantasy,Sci-Fi,Thriller	2009.0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	965	2.766839378238342	2.8227049528089307	Ведьмина гора
7143	45662	Омен	Horror,Thriller	2006.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	992	2.767137096774193	2.8217460328675545	Омен
7144	159441	Все по новой	Comedy	2016.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	2.695601851851852	2.821288980960931	Все по новой
7145	7261	Парикмахерская 2: Снова в деле	Comedy	2004.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	2.682051282051282	2.821280138125877	Парикмахерская 2: Снова в деле
7146	114713	Проклятие Аннабель	Horror	2014.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	999	2.7667667667667666	2.8211546631898243	Проклятие Аннабель
7147	71252	Пункт назначения 4	Horror,Thriller	2009.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1392	2.7819683908045976	2.8210262652116853	Пункт назначения 4
7148	129707	Эффект Лазаря	Horror,Thriller	2015.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	294	2.636054421768708	2.8210030539284947	Эффект Лазаря
7149	1756	Пророчество 2	Horror	1998.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	558	2.7222222222222223	2.8201067768681782	Пророчество 2
7150	2829	Муза	Comedy	1999.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1794	2.789576365663322	2.8200332518516964	Муза
7151	6251	Большой фильм про поросенка	Animation,Children	2003.0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	2.629757785467128	2.819410554408285	Большой фильм про поросенка
7152	36397	Вэлиант: Пернатый спецназ	Adventure,Animation,Children,Comedy,Fantasy,War	2005.0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	480	2.705208333333333	2.819400705946157	Вэлиант: Пернатый спецназ
7153	83613	Ковбои против пришельцев	Action,Sci-Fi,Thriller,Western,IMAX	2011.0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	3433	2.803233323623653	2.81921444457028	Ковбои против пришельцев
7154	71668	Формула любви для узников брака	Comedy,Romance	2009.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1220	2.7741803278688524	2.8191619099648064	Формула любви для узников брака
7155	216745	Не та девушка	Comedy,Romance	2020.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	310	2.641935483870968	2.8190544280916923	Не та девушка
7156	8869	Первая дочь	Comedy,Romance	2004.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	538	2.716542750929368	2.81875305989822	Первая дочь
7157	4890	Любовь зла	Comedy,Fantasy,Romance	2001.0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	7913	2.811512700619234	2.8184716261394405	Любовь зла
7158	200938	Мёртвые не умирают	Comedy,Horror	2019.0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	564	2.720744680851064	2.8184094761976777	Мёртвые не умирают
7159	1646	Чeловек-ракета	Children,Comedy,Romance,Sci-Fi	1997.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	971	2.761585993820803	2.8183349932294663	Чeловек-ракета
7160	6332	Лиззи Магуайр	Children,Comedy,Romance	2003.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	994	2.762575452716298	2.818081082539429	Лиззи Магуайр
7161	112497	Тэмми	Comedy	2014.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	2.6648351648351647	2.8171251673115485	Тэмми
7162	6265	Глава государства	Comedy	2003.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	2.7300469483568075	2.816895539010369	Глава государства
7163	5990	Пиноккио	Children,Comedy,Fantasy	2002.0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	284	2.6214788732394365	2.8168917981641948	Пиноккио
7164	1762	Подъем с глубины	Action,Horror,Sci-Fi	1998.0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1660	2.783132530120482	2.8166108285449853	Подъем с глубины
7165	157	Канадский бекон	Comedy,War	1995.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2843	2.796517762926486	2.816113200121135	Канадский бекон
7166	3326	С какой ты планеты?	Comedy,Sci-Fi	2000.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1045	2.762200956937799	2.8156363669024707	С какой ты планеты?
7167	34143	Тёмная вода	Drama,Horror,Thriller	2005.0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1024	2.7607421875	2.815349831594029	Тёмная вода
7168	248912	Армия мертвецов	Action,Horror,Thriller	2021.0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	615	2.7235772357723578	2.814762085109748	Армия мертвецов
7169	327	Танкистка	Action,Comedy,Sci-Fi	1995.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8683	2.808073246573765	2.8145387150041823	Танкистка
7170	2531	Battle for the Planet of the Apes	Action,Sci-Fi	1973.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2375	2.790526315789473	2.8142026931939035	
7171	4266	Ночь вампиров	Horror	2001.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	320	2.6375	2.81367408360448	Ночь вампиров
7172	1603	Мутанты	Horror,Sci-Fi,Thriller	1997.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	3655	2.7982216142270864	2.813647844087947	Мутанты
7173	5927	Best Little Whorehouse in Texas, The	Comedy,Drama,Musical,Romance	1982.0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	583	2.7152658662092626	2.8125102004409537	
7174	4317	Любовный напиток No 9	Comedy,Romance	1992.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1144	2.762674825174825	2.812285625672164	Любовный напиток No 9
7175	3841	Air America	Action,Comedy	1990.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1834	2.779716466739368	2.810872677540321	
7176	839	Ворон: Город ангелов	Action,Thriller	1996.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4817	2.798526053560307	2.8104142891114847	Ворон: Город ангелов
7177	2606	Рука-убийца	Comedy,Horror	1999.0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2298	2.785465622280244	2.810388460356848	Рука-убийца
7178	1703	И в бедности, и в богатстве	Comedy	1997.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841	2.7413793103448274	2.809702631577609	И в бедности, и в богатстве
7179	4153	Обратно на Землю	Comedy,Fantasy,Romance	2001.0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1053	2.754985754985755	2.8095842621247784	Обратно на Землю
7180	4520	License to Drive	Comedy	1988.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629	2.717806041335453	2.8093223188220136	
7181	6880	Техасская резня бензопилой	Horror	2003.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2409	2.785388127853881	2.8092873719528173	Техасская резня бензопилой
7182	2451	Gate, The	Horror	1987.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	849	2.741460541813898	2.8092769443649344	
7183	6252	Вид сверху лучше	Comedy,Romance	2003.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	809	2.737948084054388	2.8091577925854496	Вид сверху лучше
7184	6946	Луни Тюнз: Снова в деле	Action,Animation,Children,Fantasy	2003.0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	772	2.7344559585492227	2.8090992646674224	Луни Тюнз: Снова в деле
7185	1382	Marked for Death	Action,Drama	1990.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1157	2.7592912705272257	2.8090970150891303	
7186	185585	Тихоокеанский рубеж 2	Action,Fantasy,Sci-Fi	2018.0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1125	2.7577777777777777	2.8090191213000404	Тихоокеанский рубеж 2
7187	2365	King Kong vs. Godzilla (Kingukongu tai Gojira)	Action,Sci-Fi	1962.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	961	2.748699271592092	2.8087591017645512	
7188	485	Последний киногерой	Action,Adventure,Comedy,Fantasy	1993.0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16264	2.805121741269061	2.808671991992348	Последний киногерой
7189	1640	Как стать игроком	Comedy	1997.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562	2.7055160142348758	2.808393690511924	Как стать игроком
7190	2031	Million Dollar Duck, The (a.k.a. $1,000,000 Duck)	Children,Comedy	1971.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	2.6035087719298247	2.8073633182391693	
7191	761	Фантом	Action,Adventure	1996.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4292	2.793802423112768	2.8073403574101765	Фантом
7192	130450	Пэн: Путешествие в Нетландию	Adventure,Children,Fantasy	2015.0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	458	2.680131004366812	2.8071254877940577	Пэн: Путешествие в Нетландию
7193	278312	Чёрный Адам	Action,Adventure,Fantasy	2022.0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	437	2.6739130434782608	2.8070545515175445	Чёрный Адам
7194	840	Домашний арест	Children,Comedy	1996.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	757	2.7298546895640685	2.8068045937645207	Домашний арест
7195	134528	Алоха	Comedy,Drama,Romance	2015.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	527	2.6944971537001896	2.80563591447182	Алоха
7196	2264	Мы не ангелы	Comedy,Crime	1989.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	723	2.723374827109267	2.8047276421460405	Мы не ангелы
7197	93766	Гнев Титанов	Action,Adventure,Fantasy,IMAX	2012.0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1380	2.7615942028985505	2.804300503071661	Гнев Титанов
7198	332	Деревня проклятых	Horror,Sci-Fi	1995.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2384	2.7791526845637584	2.8039174751891065	Деревня проклятых
7199	85397	Красная шапочка	Fantasy,Horror,Mystery,Thriller	2011.0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	968	2.7422520661157024	2.8033914033662017	Красная шапочка
7200	1752	Ливень	Action,Crime,Thriller	1998.0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1993	2.773457099849473	2.803181258419001	Ливень
7201	2429	Могучий Джо Янг	Action,Adventure,Drama,Fantasy,Thriller	1998.0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1833	2.770594653573377	2.802948115658811	Могучий Джо Янг
7202	159690	Черепашки-ниндзя 2	Action,Adventure,Comedy	2016.0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695	2.71726618705036	2.802694970637868	Черепашки-ниндзя 2
7203	4159	3000 миль до Грейслэнда	Action,Thriller	2001.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1823	2.7693362589138784	2.802007982622832	3000 миль до Грейслэнда
7204	32019	Будь круче!	Comedy,Crime,Musical	2005.0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1377	2.7585330428467683	2.801823473683307	Будь круче!
